Campaign Name,Channel,Date,Spend,Clicks,Impressions,Conversions,Revenue,CTR,CPC,CPA,ROAS
Webinar Promo,LinkedIn,2025-06-09,266.32,216,9665,20,922.85,0.022348680807035694,1.232962962962963,13.315999999999999,3.4651922499249026
Search Max,Google Ads,2025-06-10,218.18,270,13498,38,1411.79,0.020002963401985478,0.8080740740740741,5.741578947368422,6.470758089650746
Brand Awareness,Google Ads,2025-06-10,258.21,179,17104,27,581.99,0.010465388213283442,1.4425139664804467,9.563333333333333,2.2539405909918284
Retargeting Boost,Google Ads,2025-06-10,187.21,173,7770,17,656.86,0.022265122265122266,1.0821387283236994,11.012352941176472,3.508680091875434
Engagement Surge,Meta Ads,2025-06-10,133.51,207,7918,12,522.15,0.026142965395301844,0.644975845410628,11.125833333333333,3.9109430005243055
Conversion Magnet,Meta Ads,2025-06-10,121.44,214,5745,21,455.65,0.03724978241949521,0.5674766355140187,5.782857142857143,3.752058629776021
Lookalike Expansion,Meta Ads,2025-06-10,143.48,346,9724,52,2026.36,0.0355820649938297,0.4146820809248555,2.759230769230769,14.122943964315585
Video Funnel,YouTube,2025-06-10,99.75,186,4661,12,340.03,0.03990559965672603,0.5362903225806451,8.3125,3.4088220551378443
Pre-Roll Push,YouTube,2025-06-10,119.08,277,5630,16,568.98,0.04920071047957371,0.4298916967509025,7.4425,4.778132348001344
Channel Lift,YouTube,2025-06-10,94.84,94,6527,10,421.37,0.014401715949134366,1.008936170212766,9.484,4.4429565584141715
Trend Jumps,TikTok,2025-06-10,226.14,253,10608,27,754.06,0.0238499245852187,0.8938339920948616,8.375555555555556,3.334483063588927
Creator Collab,TikTok,2025-06-10,101.33,103,4997,9,357.32,0.02061236742045227,0.9837864077669902,11.258888888888889,3.526300207243659
Viral Loop,TikTok,2025-06-10,292.13,206,15817,12,582.51,0.013023961560346463,1.4181067961165048,24.344166666666666,1.9940095163112312
Lead Magnet,LinkedIn,2025-06-10,124.32,142,4187,20,789.1,0.03391449725340339,0.8754929577464788,6.215999999999999,6.347329472329473
B2B Outreach,LinkedIn,2025-06-10,116.85,173,3576,15,604.21,0.04837807606263982,0.6754335260115607,7.79,5.17081728712024
Webinar Promo,LinkedIn,2025-06-10,226.66,277,12330,25,948.25,0.022465531224655312,0.8182671480144404,9.0664,4.1835789287920235
Search Max,Google Ads,2025-06-11,266.52,257,18088,18,870.16,0.014208314904909333,1.0370428015564201,14.806666666666665,3.264895692630947
Brand Awareness,Google Ads,2025-06-11,234.13,276,15293,38,1559.3,0.018047472699928072,0.8482971014492754,6.161315789473684,6.659975227437748
Retargeting Boost,Google Ads,2025-06-11,220.03,108,10193,14,386.3,0.010595506720298244,2.037314814814815,15.71642857142857,1.755669681407081
Engagement Surge,Meta Ads,2025-06-11,162.56,288,11103,50,1282.81,0.025938935422858685,0.5644444444444444,3.2512,7.891301673228346
Conversion Magnet,Meta Ads,2025-06-11,218.12,212,15067,10,330.07,0.014070485166257383,1.028867924528302,21.812,1.5132495873830918
Lookalike Expansion,Meta Ads,2025-06-11,73.16,204,4384,23,638.51,0.046532846715328466,0.3586274509803921,3.180869565217391,8.727583378895572
Video Funnel,YouTube,2025-06-11,158.6,96,9347,13,499.18,0.010270675082914304,1.6520833333333333,12.2,3.1474148802017656
Pre-Roll Push,YouTube,2025-06-11,209.42,320,8309,20,519.56,0.038512456372608014,0.6544375,10.471,2.4809473784738802
Channel Lift,YouTube,2025-06-11,269.37,169,16040,14,370.05,0.010536159600997507,1.593905325443787,19.240714285714287,1.3737609978839516
Trend Jumps,TikTok,2025-06-11,117.7,58,4696,6,251.89,0.012350936967632026,2.029310344827586,19.616666666666667,2.1401019541206456
Creator Collab,TikTok,2025-06-11,201.68,152,11478,29,1309.49,0.01324272521345182,1.326842105263158,6.95448275862069,6.492909559698532
Viral Loop,TikTok,2025-06-11,251.27,747,15809,98,2548.83,0.04725156556391929,0.33637215528781794,2.563979591836735,10.143789549090618
Lead Magnet,LinkedIn,2025-06-11,204.2,481,12193,61,1345.28,0.039448864102353806,0.4245322245322245,3.347540983606557,6.588050930460334
B2B Outreach,LinkedIn,2025-06-11,142.78,318,9542,41,1150.69,0.033326346677845314,0.4489937106918239,3.482439024390244,8.05918195825746
Webinar Promo,LinkedIn,2025-06-11,142.11,342,9352,57,1916.93,0.03656971770744226,0.41552631578947374,2.4931578947368425,13.489057772148335
Search Max,Google Ads,2025-06-12,207.56,316,8288,36,1197.95,0.03812741312741313,0.6568354430379747,5.765555555555555,5.771584120254384
Brand Awareness,Google Ads,2025-06-12,212.33,179,14321,31,891.92,0.012499127155924866,1.186201117318436,6.849354838709678,4.200631093109782
Retargeting Boost,Google Ads,2025-06-12,160.98,109,4970,13,281.91,0.02193158953722334,1.4768807339449541,12.383076923076922,1.7512113306000747
Engagement Surge,Meta Ads,2025-06-12,172.77,164,11590,27,871.83,0.014150129421915444,1.0534756097560976,6.398888888888889,5.046188574405279
Conversion Magnet,Meta Ads,2025-06-12,213.79,141,8639,10,221.15,0.016321333487672184,1.516241134751773,21.378999999999998,1.0344263061883157
Lookalike Expansion,Meta Ads,2025-06-12,96.41,246,5453,42,1703.27,0.045112781954887216,0.39191056910569105,2.2954761904761902,17.666943263146976
Video Funnel,YouTube,2025-06-12,77.61,72,3226,6,212.7,0.022318660880347178,1.0779166666666666,12.935,2.740626207962891
Pre-Roll Push,YouTube,2025-06-12,183.89,196,8141,34,1485.08,0.02407566638005159,0.9382142857142857,5.408529411764706,8.075914949154386
Channel Lift,YouTube,2025-06-12,126.95,406,8448,40,1225.31,0.04805871212121212,0.31268472906403944,3.17375,9.651910200866482
Trend Jumps,TikTok,2025-06-12,176.41,537,11933,35,1112.37,0.04500125701835247,0.3285102420856611,5.040285714285714,6.30559492092285
Creator Collab,TikTok,2025-06-12,188.34,167,9440,29,1168.94,0.017690677966101694,1.1277844311377245,6.4944827586206895,6.206541361367739
Viral Loop,TikTok,2025-06-12,259.48,666,16697,77,2950.36,0.03988740492304007,0.38960960960960966,3.36987012987013,11.370279019577616
Lead Magnet,LinkedIn,2025-06-12,90.09,88,5130,13,349.54,0.017153996101364522,1.02375,6.930000000000001,3.87989787989788
B2B Outreach,LinkedIn,2025-06-12,79.39,29,2906,4,167.89,0.009979353062629044,2.7375862068965517,19.8475,2.1147499685098876
Webinar Promo,LinkedIn,2025-06-12,178.73,86,6515,4,99.89,0.013200306983883347,2.078255813953488,44.6825,0.5588877077155486
Search Max,Google Ads,2025-06-13,272.71,261,10816,17,453.4,0.024130917159763312,1.0448659003831418,16.04176470588235,1.6625719628909832
Brand Awareness,Google Ads,2025-06-13,179.81,193,9765,11,349.04,0.01976446492575525,0.9316580310880829,16.346363636363638,1.9411601134530894
Retargeting Boost,Google Ads,2025-06-13,108.55,203,4209,28,1027.78,0.04822998336897125,0.5347290640394089,3.876785714285714,9.468263473053891
Engagement Surge,Meta Ads,2025-06-13,153.94,229,7259,35,1437.25,0.03154704504752721,0.6722270742358079,4.398285714285715,9.336429777835521
Conversion Magnet,Meta Ads,2025-06-13,92.92,123,4646,22,856.74,0.026474386569091693,0.7554471544715448,4.223636363636364,9.220189410245371
Lookalike Expansion,Meta Ads,2025-06-13,183.13,216,6339,14,421.63,0.034074775201135825,0.847824074074074,13.080714285714285,2.3023535193578333
Video Funnel,YouTube,2025-06-13,85.71,90,4944,9,421.83,0.01820388349514563,0.9523333333333333,9.523333333333333,4.92159607980399
Pre-Roll Push,YouTube,2025-06-13,101.08,136,5085,7,306.48,0.026745329400196655,0.743235294117647,14.44,3.03205381875742
Channel Lift,YouTube,2025-06-13,67.26,106,3293,15,609.88,0.032189492863650165,0.6345283018867925,4.484,9.067499256616117
Trend Jumps,TikTok,2025-06-13,113.32,134,3444,17,766.42,0.038908246225319396,0.8456716417910447,6.665882352941176,6.763325097070243
Creator Collab,TikTok,2025-06-13,255.35,478,16274,47,2056.1,0.029372004424234977,0.534205020920502,5.432978723404255,8.052085373017427
Viral Loop,TikTok,2025-06-13,162.82,268,6079,48,1631.49,0.044086198387892746,0.6075373134328358,3.3920833333333333,10.020206362854687
Lead Magnet,LinkedIn,2025-06-13,68.92,132,3136,24,626.5,0.042091836734693876,0.5221212121212121,2.8716666666666666,9.09024956471271
B2B Outreach,LinkedIn,2025-06-13,66.74,111,4344,14,686.59,0.025552486187845305,0.6012612612612612,4.767142857142857,10.287533712915794
Webinar Promo,LinkedIn,2025-06-13,66.64,48,3727,5,220.57,0.012878991145693587,1.3883333333333334,13.328,3.3098739495798317
Search Max,Google Ads,2025-06-14,158.37,358,11068,35,931.12,0.03234550054210336,0.4423743016759777,4.524857142857143,5.879396350318873
Brand Awareness,Google Ads,2025-06-14,137.63,78,6179,8,271.42,0.01262340184495873,1.7644871794871795,17.20375,1.9720991062994988
Retargeting Boost,Google Ads,2025-06-14,230.68,497,12980,25,663.25,0.03828967642526965,0.46414486921529174,9.2272,2.8751950754291657
Engagement Surge,Meta Ads,2025-06-14,215.42,108,10633,18,777.32,0.010157058214991065,1.9946296296296295,11.967777777777776,3.6083929068795846
Conversion Magnet,Meta Ads,2025-06-14,187.1,248,6110,34,1477.6,0.040589198036006545,0.7544354838709677,5.502941176470588,7.897381079636558
Lookalike Expansion,Meta Ads,2025-06-14,237.94,454,14780,32,1284.31,0.030717185385656293,0.5240969162995595,7.435625,5.397621249054383
Video Funnel,YouTube,2025-06-14,205.12,205,12243,16,747.4,0.016744262027280896,1.0005853658536585,12.82,3.6437207488299532
Pre-Roll Push,YouTube,2025-06-14,237.49,635,15752,88,3486.91,0.04031234128999492,0.374,2.69875,14.682344519769252
Channel Lift,YouTube,2025-06-14,272.28,510,14472,37,1266.05,0.035240464344941956,0.5338823529411764,7.358918918918918,4.649809020126341
Trend Jumps,TikTok,2025-06-14,229.1,169,9355,16,435.92,0.01806520577231427,1.355621301775148,14.31875,1.9027498908773464
Creator Collab,TikTok,2025-06-14,103.73,225,4874,28,717.85,0.046163315551908085,0.4610222222222222,3.7046428571428573,6.920370191844211
Viral Loop,TikTok,2025-06-14,69.24,101,4005,17,676.35,0.025218476903870163,0.6855445544554455,4.072941176470588,9.768197573656847
Lead Magnet,LinkedIn,2025-06-14,249.06,383,10181,34,1637.85,0.037619094391513605,0.6502872062663185,7.325294117647059,6.576126234642254
B2B Outreach,LinkedIn,2025-06-14,209.09,186,8986,14,571.75,0.020698864900957046,1.1241397849462367,14.935,2.7344684107322204
Webinar Promo,LinkedIn,2025-06-14,104.68,115,5633,17,755.62,0.0204154091958104,0.9102608695652175,6.15764705882353,7.218379824226213
Search Max,Google Ads,2025-06-15,244.51,258,14776,16,655.5,0.01746074715755279,0.9477131782945736,15.281875,2.6808719479775878
Brand Awareness,Google Ads,2025-06-15,142.09,75,6719,6,126.06,0.01116237535347522,1.8945333333333334,23.68166666666667,0.8871841790414526
Retargeting Boost,Google Ads,2025-06-15,269.8,346,10720,19,760.1,0.032276119402985075,0.7797687861271677,14.200000000000001,2.817272053372869
Engagement Surge,Meta Ads,2025-06-15,130.76,392,8619,38,1787.1,0.0454809142591948,0.3335714285714286,3.441052631578947,13.667023554603855
Conversion Magnet,Meta Ads,2025-06-15,299.04,825,18844,72,2685.68,0.04378051369136064,0.3624727272727273,4.153333333333333,8.981005885500267
Lookalike Expansion,Meta Ads,2025-06-15,66.81,112,2257,11,466.9,0.04962339388568897,0.5965178571428572,6.073636363636364,6.988474779224666
Video Funnel,YouTube,2025-06-15,251.67,807,16187,69,1463.53,0.04985482177055662,0.31185873605947956,3.647391304347826,5.8152739698811935
Pre-Roll Push,YouTube,2025-06-15,152.8,58,5379,6,261.07,0.010782673359360477,2.63448275862069,25.46666666666667,1.7085732984293192
Channel Lift,YouTube,2025-06-15,191.55,294,8143,24,490.35,0.036104629743337835,0.6515306122448979,7.98125,2.5599060297572436
Trend Jumps,TikTok,2025-06-15,241.09,536,13247,29,1308.29,0.040461991394277946,0.449794776119403,8.313448275862068,5.426562694429466
Creator Collab,TikTok,2025-06-15,204.88,376,10763,67,2519.74,0.034934497816593885,0.5448936170212766,3.057910447761194,12.298613822725496
Viral Loop,TikTok,2025-06-15,195.24,547,13594,63,2596.98,0.04023834044431367,0.35692870201096893,3.099047619047619,13.301475107559925
Lead Magnet,LinkedIn,2025-06-15,147.31,195,5767,36,1723.47,0.03381307438876366,0.7554358974358975,4.091944444444445,11.699613060891997
B2B Outreach,LinkedIn,2025-06-15,135.48,127,6923,25,1235.84,0.01834464827386971,1.066771653543307,5.4192,9.121936817242398
Webinar Promo,LinkedIn,2025-06-15,212.38,509,13205,70,1512.03,0.03854600530102234,0.4172495088408644,3.034,7.119455692626424
Search Max,Google Ads,2025-06-16,163.69,346,9328,36,1737.03,0.0370926243567753,0.47309248554913297,4.546944444444445,10.61170505223288
Brand Awareness,Google Ads,2025-06-16,91.84,172,4593,26,1025.94,0.037448290877422165,0.533953488372093,3.5323076923076924,11.170949477351916
Retargeting Boost,Google Ads,2025-06-16,118.82,152,4307,21,532.99,0.035291386115625725,0.7817105263157894,5.658095238095238,4.485692644335971
Engagement Surge,Meta Ads,2025-06-16,226.28,400,10908,70,1756.43,0.03667033370003667,0.5657,3.2325714285714287,7.762197277709033
Conversion Magnet,Meta Ads,2025-06-16,54.79,115,3351,17,767.46,0.034318113995822144,0.47643478260869565,3.222941176470588,14.00730060229969
Lookalike Expansion,Meta Ads,2025-06-16,250.7,539,17157,66,2115.74,0.031415748674010605,0.46512059369202224,3.7984848484848484,8.43932987634623
Video Funnel,YouTube,2025-06-16,88.42,98,4677,18,674.92,0.020953602736797094,0.9022448979591837,4.912222222222223,7.633114679936665
Pre-Roll Push,YouTube,2025-06-16,198.21,105,8760,5,163.5,0.011986301369863013,1.887714285714286,39.642,0.82488270016649
Channel Lift,YouTube,2025-06-16,71.14,174,3861,31,1232.91,0.045066045066045064,0.4088505747126437,2.2948387096774194,17.330756255271297
Trend Jumps,TikTok,2025-06-16,102.81,301,6633,23,968.82,0.04537916478214986,0.3415614617940199,4.47,9.42340239276335
Creator Collab,TikTok,2025-06-16,121.63,376,7553,20,938.42,0.04978154375744737,0.32348404255319146,6.0815,7.715366274767738
Viral Loop,TikTok,2025-06-16,205.66,405,14177,71,1552.9,0.028567397898003808,0.5078024691358025,2.896619718309859,7.550812019838569
Lead Magnet,LinkedIn,2025-06-16,133.82,214,4373,36,1640.75,0.0489366567573748,0.6253271028037383,3.717222222222222,12.260872814228069
B2B Outreach,LinkedIn,2025-06-16,284.49,241,9503,14,368.53,0.025360412501315373,1.1804564315352697,20.320714285714285,1.2954058139126154
Webinar Promo,LinkedIn,2025-06-16,107.34,108,5234,7,175.17,0.020634314100114636,0.9938888888888889,15.334285714285715,1.6319172722191166
Search Max,Google Ads,2025-06-17,86.82,241,5983,47,1560.03,0.04028079558749791,0.36024896265560163,1.8472340425531912,17.968555632342778
Brand Awareness,Google Ads,2025-06-17,119.59,170,7406,16,431.6,0.022954361328652445,0.7034705882352942,7.474375,3.6089974078100178
Retargeting Boost,Google Ads,2025-06-17,82.42,80,3318,12,262.52,0.024110910186859555,1.03025,6.868333333333333,3.1851492356224216
Engagement Surge,Meta Ads,2025-06-17,102.63,101,6400,10,459.4,0.01578125,1.0161386138613862,10.263,4.476273993958881
Conversion Magnet,Meta Ads,2025-06-17,88.73,86,2955,8,295.22,0.02910321489001692,1.0317441860465117,11.09125,3.327172320522935
Lookalike Expansion,Meta Ads,2025-06-17,250.95,295,8905,37,899.93,0.03312745648512072,0.8506779661016949,6.782432432432432,3.5860928471807134
Video Funnel,YouTube,2025-06-17,206.0,248,8434,15,506.81,0.02940479013516718,0.8306451612903226,13.733333333333333,2.460242718446602
Pre-Roll Push,YouTube,2025-06-17,126.62,97,7963,10,337.53,0.012181338691447947,1.305360824742268,12.662,2.6656926235981673
Channel Lift,YouTube,2025-06-17,231.25,449,12249,74,3394.09,0.036656053555392275,0.515033407572383,3.125,14.677145945945947
Trend Jumps,TikTok,2025-06-17,128.47,288,6618,57,2661.08,0.043517679057116954,0.4460763888888889,2.253859649122807,20.71362964116136
Creator Collab,TikTok,2025-06-17,142.87,159,5401,25,869.43,0.029438992779114978,0.8985534591194969,5.7148,6.085462308392244
Viral Loop,TikTok,2025-06-17,170.8,265,10850,47,1513.59,0.024423963133640553,0.6445283018867924,3.6340425531914895,8.861768149882902
Lead Magnet,LinkedIn,2025-06-17,132.06,257,6359,17,440.17,0.04041515961629187,0.513852140077821,7.768235294117647,3.33310616386491
B2B Outreach,LinkedIn,2025-06-17,287.86,348,10656,47,1630.37,0.03265765765765766,0.8271839080459771,6.12468085106383,5.663760161189466
Webinar Promo,LinkedIn,2025-06-17,211.19,265,8277,28,1115.8,0.03201643107406065,0.7969433962264151,7.5424999999999995,5.283394100099437
Search Max,Google Ads,2025-06-18,85.31,78,4507,7,185.93,0.01730641224761482,1.0937179487179487,12.187142857142858,2.1794631344508266
Brand Awareness,Google Ads,2025-06-18,95.71,129,6032,24,1178.35,0.021385941644562333,0.741937984496124,3.9879166666666666,12.311670671821126
Retargeting Boost,Google Ads,2025-06-18,192.82,172,6887,29,899.63,0.02497458980688253,1.121046511627907,6.648965517241379,4.665646717145524
Engagement Surge,Meta Ads,2025-06-18,71.75,164,3750,27,681.85,0.04373333333333333,0.4375,2.6574074074074074,9.503135888501742
Conversion Magnet,Meta Ads,2025-06-18,218.19,158,8470,28,769.72,0.018654073199527745,1.3809493670886075,7.7924999999999995,3.5277510426692333
Lookalike Expansion,Meta Ads,2025-06-18,115.81,155,3477,26,1009.32,0.04457865976416451,0.7471612903225806,4.45423076923077,8.715309558760039
Video Funnel,YouTube,2025-06-18,237.57,242,8571,24,547.52,0.02823474507058686,0.981694214876033,9.89875,2.3046680978237992
Pre-Roll Push,YouTube,2025-06-18,171.53,132,11463,12,314.71,0.011515310128238681,1.299469696969697,14.294166666666667,1.8347227890164985
Channel Lift,YouTube,2025-06-18,109.54,208,7266,24,1027.61,0.028626479493531518,0.5266346153846154,4.564166666666667,9.381139309841153
Trend Jumps,TikTok,2025-06-18,88.62,119,4385,16,799.79,0.027137970353477765,0.7447058823529412,5.53875,9.024937937260212
Creator Collab,TikTok,2025-06-18,242.36,479,11127,36,752.9,0.04304844072975645,0.5059707724425887,6.732222222222223,3.1065357319689717
Viral Loop,TikTok,2025-06-18,101.11,134,4410,19,899.05,0.030385487528344673,0.7545522388059701,5.321578947368421,8.891801008802295
Lead Magnet,LinkedIn,2025-06-18,177.46,106,8882,5,182.67,0.011934249043008332,1.6741509433962265,35.492000000000004,1.0293587287276005
B2B Outreach,LinkedIn,2025-06-18,159.54,166,10141,8,267.77,0.016369194359530617,0.9610843373493976,19.9425,1.6783878651121975
Webinar Promo,LinkedIn,2025-06-18,109.37,136,3498,9,344.25,0.03887935963407661,0.8041911764705882,12.152222222222223,3.147572460455335
Search Max,Google Ads,2025-06-19,120.26,111,4442,18,571.73,0.024988743809095004,1.0834234234234235,6.681111111111111,4.754116081822717
Brand Awareness,Google Ads,2025-06-19,237.69,340,8323,29,1169.33,0.04085065481196684,0.6990882352941177,8.196206896551724,4.919559089570448
Retargeting Boost,Google Ads,2025-06-19,191.45,327,12858,19,390.92,0.02543163789080728,0.5854740061162079,10.076315789473684,2.0418908331156964
Engagement Surge,Meta Ads,2025-06-19,256.71,536,13089,45,1365.86,0.040950416380166554,0.47893656716417904,5.704666666666666,5.320634178645164
Conversion Magnet,Meta Ads,2025-06-19,57.53,144,3938,27,755.05,0.036566785170137124,0.3995138888888889,2.1307407407407406,13.12445680514514
Lookalike Expansion,Meta Ads,2025-06-19,202.87,263,11591,46,2227.08,0.02269001811750496,0.7713688212927757,4.410217391304348,10.977867599940849
Video Funnel,YouTube,2025-06-19,271.21,340,16153,31,1515.93,0.021048721599702842,0.7976764705882352,8.748709677419354,5.589506286641349
Pre-Roll Push,YouTube,2025-06-19,52.57,117,3082,16,795.25,0.037962362102530824,0.4493162393162393,3.285625,15.127449115465094
Channel Lift,YouTube,2025-06-19,127.97,73,5579,8,222.65,0.01308478221903567,1.753013698630137,15.99625,1.739860904899586
Trend Jumps,TikTok,2025-06-19,135.85,408,8610,31,966.43,0.047386759581881537,0.3329656862745098,4.382258064516129,7.1139492086860505
Creator Collab,TikTok,2025-06-19,282.16,125,9162,9,340.71,0.013643309321108929,2.25728,31.351111111111113,1.2075063793592287
Viral Loop,TikTok,2025-06-19,87.62,167,6021,20,548.0,0.027736256435808005,0.5246706586826347,4.381,6.254279844784295
Lead Magnet,LinkedIn,2025-06-19,167.74,379,9473,61,2277.54,0.04000844505436504,0.44258575197889183,2.7498360655737706,13.577798974603553
B2B Outreach,LinkedIn,2025-06-19,276.09,697,17309,40,808.25,0.04026806863481426,0.39611190817790526,6.9022499999999996,2.9274874135245756
Webinar Promo,LinkedIn,2025-06-19,103.11,154,5829,16,744.6,0.026419626007891578,0.6695454545454546,6.444375,7.221414023858016
Search Max,Google Ads,2025-06-20,273.89,409,18177,62,1745.24,0.02250096275513011,0.6696577017114914,4.41758064516129,6.372047172222425
Brand Awareness,Google Ads,2025-06-20,97.65,86,3650,9,404.36,0.023561643835616437,1.1354651162790699,10.850000000000001,4.140911418330773
Retargeting Boost,Google Ads,2025-06-20,79.97,148,4749,13,452.2,0.03116445567487892,0.5403378378378378,6.151538461538461,5.654620482681005
Engagement Surge,Meta Ads,2025-06-20,124.99,184,6729,13,305.47,0.027344330509733988,0.6792934782608695,9.614615384615384,2.443955516441316
Conversion Magnet,Meta Ads,2025-06-20,186.67,293,12338,46,1828.95,0.02374777111363268,0.637098976109215,4.05804347826087,9.797771468366637
Lookalike Expansion,Meta Ads,2025-06-20,282.89,580,17776,86,4037.84,0.03262826282628263,0.4877413793103448,3.2894186046511624,14.2735338824278
Video Funnel,YouTube,2025-06-20,149.88,67,6455,11,484.32,0.010379550735863672,2.2370149253731344,13.625454545454545,3.231385108086469
Pre-Roll Push,YouTube,2025-06-20,76.11,115,4039,7,345.92,0.028472394156969547,0.6618260869565218,10.872857142857143,4.545000656943897
Channel Lift,YouTube,2025-06-20,103.67,114,3388,18,377.52,0.03364817001180637,0.9093859649122807,5.759444444444444,3.641554933924954
Trend Jumps,TikTok,2025-06-20,214.68,155,11011,11,407.43,0.01407683225865044,1.3850322580645162,19.516363636363636,1.8978479597540525
Creator Collab,TikTok,2025-06-20,124.09,358,8380,70,1945.31,0.04272076372315036,0.3466201117318436,1.7727142857142857,15.676605689418968
Viral Loop,TikTok,2025-06-20,292.43,330,13817,18,388.49,0.023883621625533764,0.8861515151515151,16.246111111111112,1.3284888691310741
Lead Magnet,LinkedIn,2025-06-20,223.0,205,10774,29,799.99,0.019027287915351774,1.0878048780487806,7.689655172413793,3.5873991031390133
B2B Outreach,LinkedIn,2025-06-20,194.41,370,8625,64,2196.51,0.042898550724637684,0.5254324324324324,3.03765625,11.298338562831132
Webinar Promo,LinkedIn,2025-06-20,137.7,258,6127,25,656.79,0.04210869920026114,0.5337209302325581,5.507999999999999,4.769716775599129
Search Max,Google Ads,2025-06-21,71.17,101,3463,17,452.83,0.02916546347097892,0.7046534653465347,4.186470588235294,6.362652803147393
Brand Awareness,Google Ads,2025-06-21,145.25,388,9054,41,1384.72,0.04285398718798321,0.3743556701030928,3.542682926829268,9.533356282271946
Retargeting Boost,Google Ads,2025-06-21,125.82,124,8467,23,931.87,0.014645092712885319,1.0146774193548387,5.470434782608695,7.406374185344143
Engagement Surge,Meta Ads,2025-06-21,182.89,166,5725,18,447.06,0.028995633187772926,1.1017469879518071,10.160555555555554,2.444420143255509
Conversion Magnet,Meta Ads,2025-06-21,214.1,478,14739,75,1654.01,0.03243096546577108,0.44790794979079496,2.8546666666666667,7.7254086875291925
Lookalike Expansion,Meta Ads,2025-06-21,154.42,184,5351,35,1394.87,0.03438609605681181,0.8392391304347825,4.412,9.032962051547727
Video Funnel,YouTube,2025-06-21,69.2,97,3057,10,450.09,0.03173045469414459,0.7134020618556701,6.92,6.504190751445086
Pre-Roll Push,YouTube,2025-06-21,253.67,344,13818,30,695.29,0.02489506440874222,0.7374127906976744,8.455666666666666,2.740923246737888
Channel Lift,YouTube,2025-06-21,138.72,239,6454,35,773.61,0.03703129841958475,0.580418410041841,3.9634285714285715,5.576773356401384
Trend Jumps,TikTok,2025-06-21,148.81,90,5546,15,318.86,0.016227912008654886,1.6534444444444445,9.920666666666667,2.1427323432565015
Creator Collab,TikTok,2025-06-21,154.8,256,5685,34,916.01,0.045030782761653475,0.6046875,4.552941176470589,5.917377260981912
Viral Loop,TikTok,2025-06-21,175.61,502,10406,41,1910.0,0.0482413991927734,0.3498207171314741,4.283170731707317,10.87637378281419
Lead Magnet,LinkedIn,2025-06-21,283.58,669,18902,96,3081.25,0.035393080097344196,0.42388639760837066,2.953958333333333,10.865540588193808
B2B Outreach,LinkedIn,2025-06-21,238.1,452,12203,51,2139.19,0.037040072113414736,0.5267699115044248,4.6686274509803924,8.984418311633767
Webinar Promo,LinkedIn,2025-06-21,256.12,397,9183,52,2357.68,0.04323205923989981,0.6451385390428211,4.9253846153846155,9.205372481649226
Search Max,Google Ads,2025-06-22,157.83,332,7127,29,1314.46,0.046583415181703385,0.4753915662650603,5.442413793103449,8.328327947791928
Brand Awareness,Google Ads,2025-06-22,171.01,193,8646,26,773.66,0.022322461253758964,0.8860621761658031,6.577307692307692,4.524062920297059
Retargeting Boost,Google Ads,2025-06-22,59.82,25,2445,4,195.89,0.010224948875255624,2.3928,14.955,3.27465730524908
Engagement Surge,Meta Ads,2025-06-22,148.79,209,8798,31,1369.05,0.023755398954307796,0.711913875598086,4.799677419354839,9.201223200483904
Conversion Magnet,Meta Ads,2025-06-22,286.69,545,13190,48,2386.08,0.041319181197877176,0.5260366972477064,5.972708333333333,8.32285744183613
Lookalike Expansion,Meta Ads,2025-06-22,56.44,111,3055,17,401.4,0.036333878887070375,0.5084684684684685,3.32,7.111977321048902
Video Funnel,YouTube,2025-06-22,284.63,370,10601,30,876.49,0.034902367701160265,0.7692702702702703,9.487666666666666,3.0794013280399115
Pre-Roll Push,YouTube,2025-06-22,186.61,142,8712,10,325.44,0.016299357208448117,1.3141549295774648,18.661,1.7439579872461282
Channel Lift,YouTube,2025-06-22,239.32,210,15775,22,506.16,0.013312202852614897,1.1396190476190475,10.878181818181817,2.114992478689621
Trend Jumps,TikTok,2025-06-22,54.15,104,3057,7,189.1,0.03402028132155708,0.520673076923077,7.735714285714286,3.492151431209603
Creator Collab,TikTok,2025-06-22,55.93,173,3545,12,323.33,0.048801128349788434,0.3232947976878613,4.660833333333334,5.780976220275344
Viral Loop,TikTok,2025-06-22,267.1,479,17911,27,571.91,0.026743342080285858,0.5576200417536535,9.892592592592594,2.141183077499064
Lead Magnet,LinkedIn,2025-06-22,193.49,98,8845,13,264.41,0.011079706048615037,1.974387755102041,14.883846153846154,1.3665305700553
B2B Outreach,LinkedIn,2025-06-22,246.84,121,10430,16,510.89,0.011601150527325023,2.04,15.4275,2.069721276940528
Webinar Promo,LinkedIn,2025-06-22,293.45,319,15191,49,1379.09,0.020999275887038378,0.9199059561128526,5.988775510204081,4.699574033055034
Search Max,Google Ads,2025-06-23,276.06,397,12419,22,721.24,0.031967147113294146,0.6953652392947103,12.548181818181819,2.612620444830834
Brand Awareness,Google Ads,2025-06-23,258.09,304,16059,25,1112.98,0.01893019490628308,0.8489802631578947,10.323599999999999,4.3123716532992376
Retargeting Boost,Google Ads,2025-06-23,282.6,267,9555,26,1199.14,0.02794348508634223,1.0584269662921348,10.86923076923077,4.243241330502477
Engagement Surge,Meta Ads,2025-06-23,70.88,109,2724,6,208.66,0.04001468428781204,0.6502752293577981,11.813333333333333,2.9438487584650113
